,Metadata_Col,Metadata_Row,Metadata_Well,Metadata_perturbation_id,Metadata_perturbation_type,QC_cell_count,QC_cell_count_cov,QC_cov_failed,QC_position_effect
665,34,AA,AA34,pert_0460,trt,1478,-0.4570160682463909,False,0.1518987341772152
666,43,R,R43,pert_0461,trt,1377,-0.3296692922378663,False,0.1392405063291139
667,7,Y,Y07,pert_0462,trt,1172,-0.023004833698994427,False,0.0886075949367088
668,11,AA,AA11,pert_0463,trt,1574,-1.1267600367945465,False,0.1012658227848101
669,16,AB,AB16,pert_0464,trt,1559,-1.713994486580344,False,0.3670886075949367
670,23,AA,AA23,pert_0465,trt,1508,-0.08735200879466486,False,0.0759493670886076
671,38,H,H38,pert_0466,trt,1311,0.9610940347507344,False,0.1645569620253164
672,23,E,E23,pert_0467,trt,1303,-0.3483841977461303,False,0.1666666666666666
673,39,W,W39,pert_0468,trt,1627,-0.8717734727522307,False,0.1265822784810126
674,27,E,E27,pert_0469,trt,1375,-0.5565431982604087,False,0.1269841269841269
675,41,Z,Z41,pert_0470,trt,964,1.2616776244805885,True,0.0886075949367088
676,44,R,R44,pert_0471,trt,1410,-0.0950397681516398,False,0.0886075949367088
677,34,Z,Z34,pert_0472,trt,1714,0.03107765088453194,False,0.1012658227848101
678,35,F,F35,pert_0473,trt,1537,0.8796551978130506,False,0.0952380952380952
679,39,O,O39,pert_0474,trt,1474,0.5075541702811761,False,0.1139240506329113
680,10,F,F10,pert_0475,trt,1399,-0.3193445321873811,False,0.1031746031746031
681,39,AA,AA39,pert_0476,trt,1589,-1.8399601349216115,False,0.0632911392405063
682,19,E,E19,pert_0477,trt,1468,1.2742069218169205,True,0.1904761904761904
683,3,P,P03,pert_0478,trt,1538,0.6747687916638002,False,0.2278481012658227
684,16,Y,Y16,pert_0479,trt,1468,-2.349604362815493,False,0.240506329113924
685,41,V,V41,pert_0480,trt,1493,-0.5261584296288452,False,0.1265822784810126
686,34,F,F34,pert_0481,trt,1439,-1.828945276047316,False,0.119047619047619
687,43,V,V43,pert_0482,trt,1530,-0.8186803010471632,False,0.1518987341772152
688,44,AE,AE44,pert_0483,trt,1510,-0.4617661621560727,False,0.379746835443038
689,13,B,B13,pert_0484,trt,1449,0.752793246431579,False,0.1587301587301587
690,14,D,D14,pert_0485,trt,1623,-0.4058026617812017,False,0.1031746031746031
691,7,E,E07,pert_0486,trt,1475,0.9587289194805668,False,0.1031746031746031
692,20,H,H20,pert_0487,trt,1512,-0.2267537924422872,False,0.1518987341772152
693,9,M,M09,pert_0488,trt,1357,0.8433102348436845,False,0.189873417721519
694,43,AA,AA43,pert_0489,trt,1689,0.28171801993433476,False,0.1518987341772152
695,38,F,F38,pert_0490,trt,1329,1.135589897651585,True,0.0793650793650793
696,37,AC,AC37,pert_0491,trt,1549,-0.3211828120787866,False,0.189873417721519
697,27,Z,Z27,pert_0492,trt,1295,-1.1900601215636784,False,0.1139240506329113
698,29,G,G29,pert_0493,trt,1455,-0.050808402476404606,False,0.189873417721519
699,43,S,S43,pert_0494,trt,1448,-1.4240661756549071,False,0.1392405063291139
700,15,Y,Y15,pert_0495,trt,1433,0.4561802826173332,False,0.1772151898734177
701,6,I,I06,pert_0496,trt,1602,-0.13378700882859867,False,0.1392405063291139
702,25,C,C25,pert_0497,trt,1313,-0.4850560528666208,False,0.1428571428571428
703,2,T,T02,pert_0498,trt,1476,-0.025188638744400575,False,0.3164556962025316
704,15,F,F15,pert_0499,trt,1317,2.069488649251623,True,0.0793650793650793
705,8,H,H08,pert_0500,trt,1683,2.6560751168179975,True,0.1265822784810126
706,40,Y,Y40,pert_0501,trt,1611,1.216940515057295,True,0.1139240506329113
707,39,F,F39,pert_0502,trt,1263,0.09350496508496092,False,0.0873015873015873
708,41,W,W41,pert_0503,trt,1598,1.4009374859022423,True,0.0632911392405063
709,6,R,R06,pert_0504,trt,1488,0.19969899790936163,False,0.2278481012658227
710,28,H,H28,pert_0505,trt,1620,0.8757907809872545,False,0.1265822784810126
711,42,G,G42,pert_0506,trt,1389,-1.1322157931703312,False,0.2784810126582278
712,3,F,F03,pert_0507,trt,1523,0.6841677969366228,False,0.1031746031746031
713,23,AD,AD23,pert_0508,trt,1761,0.5814142883555431,False,0.0253164556962025
714,9,H,H09,pert_0509,trt,1484,2.0780488829064545,True,0.2151898734177215
715,41,N,N41,pert_0510,trt,1323,0.24992783921232134,False,0.0632911392405063
716,40,Q,Q40,pert_0511,trt,1605,-0.4318433232748534,False,0.0886075949367088
717,6,M,M06,pert_0512,trt,1648,-0.30778117161830815,False,0.240506329113924
718,7,P,P07,pert_0513,trt,1408,-0.07378549897012308,False,0.240506329113924
719,30,Z,Z30,pert_0514,trt,1426,-0.30811877939395654,False,0.1772151898734177
720,40,E,E40,pert_0515,trt,1399,-0.24407880978409774,False,0.0952380952380952
721,40,N,N40,pert_0516,trt,1681,-0.5023038662454067,False,0.1518987341772152
722,8,AB,AB08,pert_0517,trt,1542,1.303664239369388,True,0.1012658227848101
723,8,D,D08,pert_0518,trt,1598,-1.2011648631290137,False,0.0793650793650793
724,3,I,I03,pert_0519,trt,1406,-0.15307303284487897,False,0.0759493670886076
725,5,P,P05,pert_0520,trt,1426,0.8621269728919001,False,0.1772151898734177
726,6,G,G06,pert_0521,trt,1328,0.09977213082358091,False,0.1772151898734177
727,4,I,I04,pert_0522,trt,1380,0.5543534936608584,False,0.1518987341772152
728,25,Z,Z25,pert_0523,trt,1417,0.636521160546788,False,0.1645569620253164
729,40,AB,AB40,pert_0524,trt,1732,-1.2688735815373224,False,0.1772151898734177
730,39,U,U39,pert_0525,trt,1559,-0.12161584563165,False,0.1392405063291139
731,47,W,W47,pert_0526,trt,1462,-0.3867090811735306,False,0.3037974683544304
732,31,B,B31,pert_0527,trt,1523,0.0286059307649393,False,0.1666666666666666
733,30,F,F30,pert_0528,trt,1305,0.4969922126003542,False,0.1031746031746031
734,41,C,C41,pert_0529,trt,1525,-1.8529151398081811,False,0.1825396825396825
735,26,G,G26,pert_0530,trt,1458,1.2210897888511334,True,0.2278481012658227
736,20,AA,AA20,pert_0531,trt,1371,0.02557642448162509,False,0.1392405063291139
737,42,U,U42,pert_0532,trt,1486,0.20672248225809878,False,0.2151898734177215
738,37,AA,AA37,pert_0533,trt,1547,1.232026090269355,True,0.1139240506329113
739,7,Z,Z07,pert_0534,trt,1764,0.6754244448813099,False,0.2151898734177215
740,19,F,F19,pert_0535,trt,1299,1.1336499145957026,True,0.0476190476190476
741,17,F,F17,pert_0536,trt,1458,-0.29359115591760004,False,0.0555555555555555
742,40,X,X40,pert_0537,trt,1559,-1.4439245184998377,False,0.189873417721519
743,41,J,J41,pert_0538,trt,1436,-0.5226770297295493,False,0.1012658227848101
744,31,F,F31,pert_0539,trt,1652,1.1030851844439256,True,0.0634920634920634
745,43,J,J43,pert_0540,trt,1592,0.319402278505092,False,0.0886075949367088
746,36,Z,Z36,pert_0541,trt,1626,0.32476250215436314,False,0.0759493670886076
747,5,C,C05,pert_0542,trt,1474,1.1828759544923853,True,0.1269841269841269
748,8,W,W08,pert_0543,trt,1578,-0.222952570454003,False,0.189873417721519
749,37,C,C37,pert_0544,trt,1622,0.09522169739693725,False,0.1746031746031746
750,43,Q,Q43,pert_0545,trt,1508,2.1813135802805634,True,0.1392405063291139
751,31,Y,Y31,pert_0546,trt,1511,-0.2910839617649667,False,0.1012658227848101
752,30,AD,AD30,pert_0547,trt,1433,-0.474080255603997,False,0.240506329113924
753,42,AE,AE42,pert_0548,trt,1738,-0.3150775511261748,False,0.2151898734177215
754,2,Y,Y02,pert_0549,trt,1644,0.5008574318943141,False,0.3670886075949367
755,40,B,B40,pert_0550,trt,1468,-1.1039615131248162,False,0.1904761904761904
756,24,AB,AB24,pert_0551,trt,1543,-0.17538463624086714,False,0.2911392405063291
757,16,C,C16,pert_0552,trt,1293,-0.36263703949244436,False,0.1666666666666666
758,9,AD,AD09,pert_0553,trt,1672,0.5338783242905791,False,0.2151898734177215
759,39,E,E39,pert_0554,trt,1561,1.6104944381015773,True,0.0634920634920634
760,31,G,G31,pert_0555,trt,1421,0.9822664359235561,False,0.1139240506329113
761,42,T,T42,pert_0556,trt,1477,-1.0153371547107222,False,0.1518987341772152
762,40,AE,AE40,pert_0557,trt,1374,-1.1996056312544978,False,0.2278481012658227
763,29,Z,Z29,pert_0558,trt,1631,-0.3421331330546396,False,0.1139240506329113
764,9,F,F09,pert_0559,trt,1525,0.16807845781263753,False,0.0476190476190476
765,11,G,G11,pert_0560,trt,1524,0.23255732750425054,False,0.1772151898734177
766,18,E,E18,pert_0561,trt,1437,-0.5775280870615246,False,0.1111111111111111
767,21,AA,AA21,pert_0562,trt,1754,0.7071803423996922,False,0.1392405063291139
768,19,AA,AA19,pert_0563,trt,1487,0.6639766017925569,False,0.1012658227848101
769,41,R,R41,pert_0564,trt,1375,-2.2021906751085734,False,0.1012658227848101
770,46,M,M46,pert_0565,trt,1474,-0.023324959531041,False,0.1265822784810126
771,2,AE,AE02,pert_0566,trt,1626,-0.49984658517432645,False,0.5316455696202531
772,13,F,F13,pert_0567,trt,1342,-0.4670315653046846,False,0.0873015873015873
773,42,E,E42,pert_0568,trt,1360,-0.1371772858820533,False,0.1428571428571428
774,12,AA,AA12,pert_0569,trt,1505,-1.5401110405802447,False,0.2151898734177215
775,23,M,M23,pert_0570,trt,1278,-1.2276328496617026,False,0.1139240506329113
776,25,N,N25,pert_0571,trt,1385,0.34908221493641717,False,0.0632911392405063
777,10,Q,Q10,pert_0572,trt,1519,3.3277782981538535,True,0.1265822784810126
778,37,S,S37,pert_0573,trt,1578,1.3178355819950358,True,0.1645569620253164
779,19,AB,AB19,pert_0574,trt,1629,0.762029347943442,False,0.2151898734177215
780,25,Y,Y25,pert_0575,trt,1363,0.7431281875633461,False,0.2151898734177215
781,37,Z,Z37,pert_0576,trt,1584,1.4504396355407367,True,0.1012658227848101
782,12,V,V12,pert_0577,trt,1504,0.4021052652842882,False,0.1392405063291139
783,25,I,I25,pert_0578,trt,1436,-1.1794281999710283,False,0.0759493670886076
784,27,J,J27,pert_0579,trt,1454,-2.888491334084683,False,0.1645569620253164
785,7,R,R07,pert_0580,trt,1526,0.3886286600385295,False,0.1645569620253164
786,16,F,F16,pert_0581,trt,1336,-0.315511916063081,False,0.0079365079365079
787,28,V,V28,pert_0582,trt,1430,0.7375329414152592,False,0.1392405063291139
788,27,T,T27,pert_0583,trt,1339,-1.011192298306566,False,0.1139240506329113
789,33,U,U33,pert_0584,trt,1675,0.5308991389345082,False,0.0886075949367088
790,40,G,G40,pert_0585,trt,1414,1.1225149240536265,True,0.240506329113924
791,15,V,V15,pert_0586,trt,1497,1.8312091983630585,True,0.0759493670886076
792,24,P,P24,pert_0587,trt,1374,1.120514448723723,True,0.1518987341772152
793,10,L,L10,pert_0588,trt,1343,-1.793758929517485,False,0.1265822784810126
794,17,S,S17,pert_0589,trt,1499,-0.01037463145788896,False,0.1392405063291139
795,14,F,F14,pert_0590,trt,1632,-0.3786147994512044,False,0.0952380952380952
796,14,M,M14,pert_0591,trt,1340,0.3458501664324805,False,0.1012658227848101
797,37,W,W37,pert_0592,trt,1444,0.025603969719737867,False,0.1012658227848101
798,29,K,K29,pert_0593,trt,1505,1.0670218939498415,True,0.1645569620253164
799,37,P,P37,pert_0594,trt,1582,-0.027298884197715666,False,0.1392405063291139
800,21,G,G21,pert_0595,trt,1292,-0.2616366762042237,False,0.1772151898734177
801,8,X,X08,pert_0596,trt,1628,-1.7556004320881304,False,0.1645569620253164
802,20,E,E20,pert_0597,trt,1478,-0.09995445619938857,False,0.0714285714285714
803,21,AB,AB21,pert_0598,trt,1577,0.021280173577471532,False,0.2278481012658227
804,8,Y,Y08,pert_0599,trt,1434,-0.13535903272574534,False,0.1139240506329113
805,40,R,R40,pert_0600,trt,1451,-0.3398348618047586,False,0.1772151898734177
806,24,H,H24,pert_0601,trt,1456,1.4552321895570237,True,0.1518987341772152
807,11,U,U11,pert_0602,trt,1490,0.7674152010209693,False,0.1392405063291139
808,19,O,O19,pert_0603,trt,1455,0.49397947994208324,False,0.0886075949367088
809,11,S,S11,pert_0604,trt,1500,-2.097154321986773,False,0.0759493670886076
810,30,V,V30,pert_0605,trt,1476,0.03674160346574406,False,0.189873417721519
811,19,U,U19,pert_0606,trt,1416,1.2840073988066358,True,0.0379746835443038
812,43,K,K43,pert_0607,trt,1705,-0.7984256013269132,False,0.1645569620253164
813,10,H,H10,pert_0608,trt,1469,0.4105946419962873,False,0.050632911392405
814,42,O,O42,pert_0609,trt,1330,-1.0511142620905833,False,0.1012658227848101
815,15,AA,AA15,pert_0610,trt,1534,1.1499312212276664,True,0.189873417721519
816,13,Y,Y13,pert_0611,trt,1305,1.3052337149216677,True,0.1518987341772152
817,32,AB,AB32,pert_0612,trt,1208,-0.4794717458129976,False,0.2531645569620253
818,36,AA,AA36,pert_0613,trt,1827,-1.2435685358690594,False,0.1645569620253164
819,30,AB,AB30,pert_0614,trt,1366,-0.6607985524771065,False,0.1265822784810126
820,28,AD,AD28,pert_0615,trt,1527,0.592090616730255,False,0.3670886075949367
821,15,Z,Z15,pert_0616,trt,1463,0.18063682120547445,False,0.2025316455696202
822,6,H,H06,pert_0617,trt,1542,-0.5198116275708689,False,0.2911392405063291
823,30,O,O30,pert_0618,trt,1460,1.7029706617250167,True,0.0632911392405063
824,38,L,L38,pert_0619,trt,1504,0.6907581153532023,False,0.1139240506329113
825,14,X,X14,pert_0620,trt,1595,-0.08998442970013794,False,0.1772151898734177
826,33,N,N33,pert_0621,trt,1399,0.47735355566737775,False,0.1265822784810126
827,10,K,K10,pert_0622,trt,1408,-2.217528888538001,False,0.0632911392405063
828,14,O,O14,pert_0623,trt,1332,-0.9918917360231874,False,0.1012658227848101
829,30,R,R30,pert_0624,trt,1409,-1.3337453947811848,False,0.2025316455696202
830,21,N,N21,pert_0625,trt,1584,0.9144369994981972,False,0.0759493670886076
831,9,E,E09,pert_0626,trt,1566,-0.5485631987454301,False,0.0714285714285714
832,21,M,M21,pert_0627,trt,1361,1.3557827431082712,True,0.0632911392405063
833,31,AB,AB31,pert_0628,trt,1482,-1.5199526074116292,False,0.2151898734177215
834,23,T,T23,pert_0629,trt,1554,0.9819101580808001,False,0.1012658227848101
835,8,S,S08,pert_0630,trt,1624,0.042029754334102803,False,0.1392405063291139
836,16,J,J16,pert_0631,trt,1524,-0.06213885990659214,False,0.1012658227848101
837,15,I,I15,pert_0632,trt,1555,-0.36991746866770414,False,0.1012658227848101
838,22,O,O22,pert_0633,trt,1554,-0.3447335561506139,False,0.0759493670886076
839,29,H,H29,pert_0634,trt,1509,-2.6140110621448853,False,0.1012658227848101
840,17,L,L17,pert_0635,trt,1578,0.06616188534805124,False,0.1139240506329113
841,33,K,K33,pert_0636,trt,1710,-0.1689619175420016,False,0.0886075949367088
842,42,H,H42,pert_0637,trt,1412,0.5948489844674805,False,0.2151898734177215
843,22,E,E22,pert_0638,trt,1389,-0.7715532726264233,False,0.1031746031746031
844,13,AA,AA13,pert_0639,trt,1454,-0.03874805936351681,False,0.1518987341772152
845,29,U,U29,pert_0640,trt,1504,1.4809387654746726,True,0.1265822784810126
846,39,Z,Z39,pert_0641,trt,1420,-0.3357486073111058,False,0.0886075949367088
847,10,W,W10,pert_0642,trt,1373,0.5056453153743103,False,0.1139240506329113
848,29,Y,Y29,pert_0643,trt,1621,-0.92513207061751,False,0.1518987341772152
849,23,S,S23,pert_0644,trt,1494,0.5100960211788618,False,0.1645569620253164
850,33,H,H33,pert_0645,trt,1468,0.239856190355659,False,0.1265822784810126
851,27,W,W27,pert_0646,trt,1535,0.9142148194651021,False,0.2025316455696202
852,14,V,V14,pert_0647,trt,1469,2.0075854774373445,True,0.1518987341772152
853,37,T,T37,pert_0648,trt,1686,-0.9967304894113763,False,0.050632911392405
854,29,X,X29,pert_0649,trt,1541,0.1652688055638638,False,0.1645569620253164
855,27,V,V27,pert_0650,trt,1529,-0.25346466734788226,False,0.1012658227848101
856,43,I,I43,pert_0651,trt,1434,0.13475987480673557,False,0.1772151898734177
857,26,T,T26,pert_0652,trt,1462,-0.8808751718265972,False,0.0759493670886076
858,21,E,E21,pert_0653,trt,1210,-1.536813544433308,False,0.0793650793650793
859,43,U,U43,pert_0654,trt,1515,2.2917375939192506,True,0.2151898734177215
860,29,T,T29,pert_0655,trt,1521,0.24478486108757952,False,0.1139240506329113
861,29,V,V29,pert_0656,trt,1520,-0.28437968019299986,False,0.1012658227848101
862,19,P,P19,pert_0657,trt,1509,-0.7558675291107615,False,0.2151898734177215
863,13,X,X13,pert_0658,trt,1610,-0.28809011878126856,False,0.1139240506329113
864,24,G,G24,pert_0659,trt,1512,0.8674004338419831,False,0.1139240506329113
865,17,AB,AB17,pert_0660,trt,1618,-0.11376578208605821,False,0.2278481012658227
866,9,V,V09,pert_0661,trt,1511,-1.0136471267250016,False,0.1645569620253164
867,17,Y,Y17,pert_0662,trt,1467,1.5989354419037487,True,0.1645569620253164
868,10,N,N10,pert_0663,trt,1439,-0.37226602066284314,False,0.1012658227848101
869,24,T,T24,pert_0664,trt,1447,-0.28328653340931287,False,0.1645569620253164
870,28,U,U28,pert_0665,trt,1318,-1.1111561797979348,False,0.1139240506329113
871,32,V,V32,pert_0666,trt,1416,-0.2674643003060356,False,0.1518987341772152
872,28,Z,Z28,pert_0667,trt,1605,2.2137430277326184,True,0.0886075949367088
873,19,M,M19,pert_0668,trt,1638,0.7858646633597313,False,0.1139240506329113
874,31,X,X31,pert_0669,trt,1580,1.0768506307910461,True,0.1012658227848101
875,41,X,X41,pert_0670,trt,1336,1.199593037206416,True,0.0759493670886076
876,12,R,R12,pert_0671,trt,627,0.4442475205633169,False,0.0379746835443038
877,34,K,K34,pert_0672,trt,1424,0.5460827408140569,False,0.2531645569620253
878,33,Q,Q33,pert_0673,trt,1453,-0.1662512599290908,False,0.2025316455696202
879,31,Z,Z31,pert_0674,trt,1443,0.7887079591128351,False,0.1645569620253164
880,28,R,R28,pert_0675,trt,1358,0.8337629972760238,False,0.2151898734177215
881,32,H,H32,pert_0676,trt,1484,-1.816138825607139,False,0.1772151898734177
882,12,W,W12,pert_0677,trt,1416,1.4291860781787202,True,0.1265822784810126
883,21,V,V21,pert_0678,trt,1620,0.8268345431720497,False,0.1139240506329113
884,13,M,M13,pert_0679,trt,1731,1.0363243395855826,True,0.0886075949367088
885,28,M,M28,pert_0680,trt,1321,-0.0848027990139378,False,0.1265822784810126
886,7,Q,Q07,pert_0681,trt,1562,0.6835134573873334,False,0.2025316455696202
887,14,Z,Z14,pert_0682,trt,1309,-0.6042157508162959,False,0.2151898734177215
888,33,S,S33,pert_0683,trt,1517,-0.8885296726996704,False,0.2278481012658227
889,38,W,W38,pert_0684,trt,1746,-1.5973618910841312,False,0.0759493670886076
890,13,E,E13,pert_0685,trt,1543,-1.9198684374037238,False,0.0873015873015873
891,36,I,I36,pert_0686,trt,1499,0.08471634175483714,False,0.189873417721519
892,12,G,G12,pert_0687,trt,1385,-0.3572438364908303,False,0.1392405063291139
893,42,F,F42,pert_0688,trt,1323,0.9654615470365759,False,0.0476190476190476
894,14,I,I14,pert_0689,trt,1611,-0.30534613418452417,False,0.1265822784810126
895,42,Q,Q42,pert_0690,trt,1351,-1.4097801284449247,False,0.1139240506329113
896,17,K,K17,pert_0691,trt,1387,0.0018523647221724737,False,0.1518987341772152
897,37,L,L37,pert_0692,trt,1682,0.8025555049783065,False,0.0759493670886076
898,41,O,O41,pert_0693,trt,1342,0.36169755830232,False,0.0759493670886076
899,22,T,T22,pert_0694,trt,1421,0.747808424622506,False,0.0886075949367088
900,36,S,S36,pert_0695,trt,1438,-0.7498083801816005,False,0.1139240506329113
901,24,O,O24,pert_0696,trt,1498,-1.3519179110924469,False,0.0759493670886076
902,30,W,W30,pert_0697,trt,1442,-0.3225283580419205,False,0.1139240506329113
903,9,W,W09,pert_0698,trt,1498,1.4976276555231964,True,0.1518987341772152
904,11,Y,Y11,pert_0699,trt,1668,0.4726462793064659,False,0.1265822784810126
905,25,AB,AB25,pert_0700,trt,1596,0.3032403048062873,False,0.1265822784810126
906,22,H,H22,pert_0701,trt,1376,0.7907472818719928,False,0.189873417721519
907,41,U,U41,pert_0702,trt,1549,-0.8976977417009495,False,0.1645569620253164
908,9,J,J09,pert_0703,trt,1467,2.5969815461660013,True,0.1012658227848101
909,23,L,L23,pert_0704,trt,1636,0.47115578870423014,False,0.1518987341772152
910,18,S,S18,pert_0705,trt,1608,-0.465112423381671,False,0.0886075949367088
911,16,W,W16,pert_0706,trt,1623,0.5532403510628064,False,0.0886075949367088
912,14,AB,AB14,pert_0707,trt,1538,0.14860979550232967,False,0.0379746835443038
913,22,L,L22,pert_0708,trt,1263,-0.7460322311260166,False,0.050632911392405
914,18,X,X18,pert_0709,trt,1497,1.2842433418167032,True,0.1772151898734177
915,28,P,P28,pert_0710,trt,1378,-0.7400612493409666,False,0.1392405063291139
916,37,K,K37,pert_0711,trt,1628,0.3504758186936752,False,0.0759493670886076
917,12,L,L12,pert_0712,trt,1731,0.7518300404057516,False,0.189873417721519
918,7,I,I07,pert_0713,trt,1523,0.6618726019977808,False,0.1139240506329113
919,36,L,L36,pert_0714,trt,1577,-0.07224467467842567,False,0.2151898734177215
920,11,AB,AB11,pert_0715,trt,701,1.5817496754190092,True,0.1012658227848101
921,16,O,O16,pert_0716,trt,1477,-0.0877060764112074,False,0.0632911392405063
922,43,Z,Z43,pert_0717,trt,1665,1.0293640539439333,True,0.1772151898734177
923,32,M,M32,pert_0718,trt,1732,-1.5315945143192031,False,0.1139240506329113
924,2,Q,Q02,pert_0719,trt,1490,0.23681424103242799,False,0.3670886075949367
925,33,L,L33,pert_0720,trt,1475,-1.4161304490715168,False,0.1265822784810126
926,29,C,C29,pert_0721,trt,1564,1.5969302549878719,True,0.1746031746031746
927,9,AC,AC09,pert_0722,trt,1489,-2.853644456606773,False,0.1645569620253164
928,29,AE,AE29,pert_0723,trt,1401,-1.3878978470047718,False,0.2658227848101265
929,37,O,O37,pert_0724,trt,1145,1.349175355048322,True,0.0886075949367088
930,2,AA,AA02,pert_0725,trt,1637,-1.0944712781270334,False,0.3164556962025316
931,6,AD,AD06,pert_0726,trt,1524,0.8163689453700456,False,0.240506329113924
932,37,D,D37,pert_0727,trt,1631,-1.3432555215667428,False,0.1587301587301587
933,13,U,U13,pert_0728,trt,1636,1.9304638564363685,True,0.1139240506329113
934,20,AE,AE20,pert_0729,trt,1421,1.2039751157708776,True,0.2531645569620253
935,47,I,I47,pert_0730,trt,1265,-0.6200471341646427,False,0.2278481012658227
936,2,P,P02,pert_0731,trt,1387,-1.1999661776319015,False,0.2025316455696202
937,5,W,W05,pert_0732,trt,1553,0.22059107519425195,False,0.1392405063291139
938,44,AB,AB44,pert_0733,trt,1619,-0.00811166132499927,False,0.240506329113924
939,5,E,E05,pert_0734,trt,1202,-0.48002375359133775,False,0.0714285714285714
940,45,H,H45,pert_0735,trt,1307,-0.01225108477189774,False,0.2025316455696202
941,45,X,X45,pert_0736,trt,1399,0.4378250667248851,False,0.1139240506329113
942,5,V,V05,pert_0737,trt,1686,-0.2450555051588251,False,0.1518987341772152
943,33,D,D33,pert_0738,trt,1436,0.5251747282078459,False,0.1507936507936507
944,45,N,N45,pert_0739,trt,1553,0.632949236879094,False,0.050632911392405
945,33,AC,AC33,pert_0740,trt,1570,0.5119995010871735,False,0.1645569620253164
946,20,AC,AC20,pert_0741,trt,1466,-1.0041980922632288,False,0.189873417721519
947,13,V,V13,pert_0742,trt,1453,-1.176554323040043,False,0.1392405063291139
948,42,AD,AD42,pert_0743,trt,1664,-1.4198878736329608,False,0.2151898734177215
949,20,D,D20,pert_0744,trt,1388,-1.214539876122726,False,0.0952380952380952
950,3,N,N03,pert_0745,trt,1544,-0.2775617706128757,False,0.240506329113924
951,6,C,C06,pert_0746,trt,1258,0.47662795468664,False,0.1111111111111111
952,5,Z,Z05,pert_0747,trt,1602,-1.3342352600090532,False,0.2151898734177215
953,44,Y,Y44,pert_0748,trt,1275,0.6217602473637838,False,0.1265822784810126
954,16,K,K16,pert_0749,trt,1259,-0.8254364567733975,False,0.0886075949367088
955,16,AE,AE16,pert_0750,trt,1560,-1.2524553133894267,False,0.0759493670886076
956,47,T,T47,pert_0751,trt,1574,0.5775228919670217,False,0.2531645569620253
957,15,M,M15,pert_0752,trt,1734,0.6707104510799119,False,0.1265822784810126
958,47,X,X47,pert_0753,trt,1553,0.37952820236857243,False,0.2658227848101265
959,33,P,P33,pert_0754,trt,1572,-0.4854794148998079,False,0.1265822784810126
960,42,D,D42,pert_0755,trt,1533,-0.6174012789155273,False,0.1269841269841269
961,44,Q,Q44,pert_0756,trt,1420,1.777458686325873,True,0.1012658227848101
962,10,AE,AE10,pert_0757,trt,1070,1.4339188239110747,True,0.2531645569620253
963,22,AD,AD22,pert_0758,trt,1464,-0.7398088785722526,False,0.240506329113924
964,36,R,R36,pert_0759,trt,1481,1.9506260190116391,True,0.2278481012658227
965,2,B,B02,pert_0760,trt,1597,-2.1997413857110693,False,0.2777777777777778
966,19,B,B19,pert_0761,trt,1425,0.8132000006345266,False,0.1666666666666666
967,46,X,X46,pert_0762,trt,1442,1.8826538211142687,True,0.1012658227848101
968,46,AB,AB46,pert_0763,trt,1529,-0.5133951082185821,False,0.1772151898734177
969,19,AC,AC19,pert_0764,trt,1488,0.21480918923523573,False,0.2025316455696202
970,5,K,K05,pert_0765,trt,1458,0.024035481860633878,False,0.1012658227848101
971,4,R,R04,pert_0766,trt,1672,-0.9791893529828617,False,0.1772151898734177
972,21,AD,AD21,pert_0767,trt,1750,-1.380625423175824,False,0.240506329113924
973,5,T,T05,pert_0768,trt,1619,-1.2465328122872814,False,0.2025316455696202
974,40,AD,AD40,pert_0769,trt,1599,-0.011270684827048776,False,0.2151898734177215
975,5,F,F05,pert_0770,trt,1397,1.6760272193425876,True,0.0714285714285714
976,47,O,O47,pert_0771,trt,1473,-0.4349805707363266,False,0.2278481012658227
977,44,AA,AA44,pert_0772,trt,1743,0.6705749204388483,False,0.2025316455696202
978,5,AA,AA05,pert_0773,trt,1453,1.532683933221214,True,0.2151898734177215
979,43,B,B43,pert_0774,trt,1332,0.8332396099921267,False,0.1746031746031746
980,3,AB,AB03,pert_0775,trt,1532,0.6932781233895176,False,0.3924050632911392
981,13,AE,AE13,pert_0776,trt,1652,0.9081496504636056,False,0.4177215189873418
982,11,D,D11,pert_0777,trt,1308,-0.8303045180087694,False,0.0873015873015873
983,35,M,M35,pert_0778,trt,1509,0.9152203074128192,False,0.1518987341772152
984,11,C,C11,pert_0779,trt,1462,1.0601482987169066,True,0.0555555555555555
985,2,V,V02,pert_0780,trt,1426,-0.48919409679974185,False,0.379746835443038
986,4,S,S04,pert_0781,trt,1393,0.27531818613115483,False,0.1645569620253164
987,44,U,U44,pert_0782,trt,1700,-0.2227512977968687,False,0.1645569620253164
988,38,AD,AD38,pert_0783,trt,1675,0.8872598605409072,False,0.1645569620253164
989,17,B,B17,pert_0784,trt,1393,2.0387749619694038,True,0.1507936507936507
990,44,K,K44,pert_0785,trt,1535,1.8914450089499306,True,0.0759493670886076
991,19,AE,AE19,pert_0786,trt,1715,-0.6097832658892031,False,0.4177215189873418
992,2,C,C02,pert_0787,trt,1534,0.32192634333265563,False,0.2142857142857142
993,3,G,G03,pert_0788,trt,1408,1.130453566470929,True,0.2278481012658227
994,46,K,K46,pert_0789,trt,1289,0.5310840092339917,False,0.1518987341772152
995,46,J,J46,pert_0790,trt,1388,1.2322862851703902,True,0.0379746835443038
996,21,AE,AE21,pert_0791,trt,1500,0.5882455141217553,False,0.5063291139240507
